time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
2001-12-31,-0.18263142,-0.71475554,1.0027769,0.3608624,0.41971245
2002-01-31,-0.55222917,-0.60144174,1.8895048,-0.007180969,0.36278528
2002-02-28,-0.723724,-0.8428623,0.40829492,0.35722268,0.30309728
2002-03-31,-0.69427747,-0.9708723,-1.1772032,0.8801398,0.22892873
2002-04-30,0.49140573,-0.24242787,-0.48011938,1.7680933,-0.06797891
2002-05-31,1.1868061,0.7496507,0.5501608,0.7480361,0.60957086
2002-06-30,1.8379463,2.267672,1.7111202,1.1522926,1.614069
2002-07-31,-0.56984156,0.90875846,0.77706057,0.6092807,1.6852211
2002-08-31,-1.1373936,-0.22770229,0.08242063,0.032981716,0.2631535
2002-09-30,-0.060762018,-1.0382102,0.14704087,-0.023042306,-0.21485928
2002-10-31,-0.40438518,-1.0656935,-0.04034033,-0.10579991,-0.19658169
2002-11-30,-0.6460785,-0.47115883,-0.483296,-0.19054483,-0.24669123
2002-12-31,2.953811,-0.30764824,-1.1034482,0.04352733,-0.120194234
2003-01-31,0.085080445,0.02905468,-1.0014069,-0.020609584,-0.08930357
2003-02-28,-0.22636166,1.5808308,-0.23778431,-0.34532702,-0.060478996
2003-03-31,-0.24761584,-0.27427727,-0.4459899,-1.1596779,0.017840493
2003-04-30,0.28996718,-0.014604388,0.007959195,-0.98545504,-0.017740693
2003-05-31,0.20970044,0.16245697,0.44839054,-0.110457756,-0.2724449
2003-06-30,-0.13958433,0.08887185,-0.008397488,-0.17681262,-0.8854326
2003-07-31,-0.9671664,-0.78788316,-0.7468187,-0.6728338,-1.1126097
2003-08-31,0.2978917,-0.5506136,-0.48163095,-0.33037767,-0.46767926
2003-09-30,1.3409759,0.16519915,0.20158815,0.1518939,0.05106268
2003-10-31,-0.014245595,1.0959761,0.14627084,0.13663764,0.13803352
2003-11-30,0.842114,1.3842856,0.24914964,0.30702466,0.42431504
2003-12-31,-0.67120004,0.4078401,0.2820107,0.3175198,0.272206
2004-01-31,0.47451797,0.7700391,1.2706107,0.30211285,0.2870281
2004-02-29,0.39549115,0.15312731,1.3952099,0.26286095,0.3208912
2004-03-31,-0.8480765,-0.5551244,0.07018462,0.20874587,0.252114
2004-04-30,-1.8668048,-1.5332019,-0.74876857,0.6814849,-0.10830438
2004-05-31,0.14767861,-1.0173289,-0.95890343,0.5546049,-0.11701689
2004-06-30,0.18056479,-0.3981162,-0.5160388,-0.28377116,0.0029936694
2004-07-31,-0.3487019,-0.14472927,-0.64804125,-0.42238188,0.3333449
2004-08-31,-0.079056464,-0.21255556,-0.6353618,-0.59828836,0.16972479
2004-09-30,-0.88475657,-0.6898531,-0.87882966,-0.9867886,-0.741357
2004-10-31,-0.32208082,-0.77276284,-0.6490976,-1.0366105,-0.8350501
2004-11-30,-0.46594,-1.0478647,-0.7771391,-1.1642389,-1.1242907
2004-12-31,1.2346164,-0.40783596,-0.7977865,-0.9721648,-1.0791446
2005-01-31,-0.704166,-0.38820782,-0.8338696,-0.70369256,-1.0970074
2005-02-28,-0.35811672,0.018879348,-1.0207932,-0.7509879,-1.1337781
2005-03-31,-0.51842535,-0.7354183,-0.7860273,-0.9318752,-1.1218827
2005-04-30,-1.0858952,-1.0377223,-0.976311,-1.1989981,-0.9672009
2005-05-31,0.09158533,-0.60636747,-0.59524214,-1.1799675,-0.94060725
2005-06-30,-1.2410679,-1.3008474,-1.3619734,-1.4170524,-1.2703688
2005-07-31,-0.70879143,-1.1938374,-1.4739386,-1.4300182,-1.5039899
2005-08-31,-0.10292262,-1.0776421,-1.3227301,-1.2966838,-1.472384
2005-09-30,-0.17013706,-0.6072931,-1.2673361,-1.4119194,-1.3365867
2005-10-31,-0.09996813,-0.24337712,-1.1007892,-1.344541,-1.3205444
2005-11-30,-0.7694737,-0.46234757,-1.2616405,-1.4921391,-1.4573015
2005-12-31,-0.14678471,-0.5984317,-0.77397317,-1.3989305,-1.5416368
2006-01-31,1.3357999,-0.54556906,-0.37677702,-1.1899792,-1.4420221
2006-02-28,0.16283505,0.62468827,-0.35423782,-1.1731995,-1.406002
2006-03-31,-1.0996375,-0.64941883,-0.9131664,-0.88932484,-1.5466201
2006-04-30,-1.5490283,-1.5261484,-1.439389,-0.9336543,-1.5721045
2006-05-31,0.6633767,-0.6302643,-0.49234086,-0.65239656,-1.3482499
2006-06-30,-0.79682314,-0.7928895,-0.8930403,-1.0893793,-1.0351555
2006-07-31,0.021574853,-0.18568973,-0.6857771,-0.7394226,-0.68326515
